RUN_ID,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,Gear_Ratio,No_Gears,shiftDelay,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW
2479,0.5961,2.41815,1,0,4.06,1240,2.6,"[3.33, 1.96, 1.29, 0.97, 0.76]",5,0.6,1000,6500,27.2,136,66
2480,0.5961,2.41815,1,0,4.18,1310,2.6,"[3.33, 1.95, 1.29, 0.93, 0.76]",5,0.6,1000,6500,31.6,158,84
2481,0.6215,2.41815,1,0,4.18,1280,2.6,"[3.06, 1.83, 1.21, 0.93, 0.73]",5,0.6,1000,6500,33.8,169,85
2482,0.5961,2.48675,1,0,4.17,1245,2.6,"[3.33, 1.95, 1.29, 0.98, 0.76]",5,1.2,1000,6500,27.2,136,74
2483,0.5961,2.48675,1,0,4.18,1385,2.6,"[3.33, 1.95, 1.29, 0.93, 0.76]",5,0.6,1000,6500,31.6,158,84
2484,0.5961,2.48675,1,0,4.18,1380,2.6,"[3.06, 1.83, 1.21, 0.93, 0.76]",5,0.6,1000,6500,34.6,173,96
2485,0.6345,2.60832,1,0,4.44,1361,2.68,"[3.33, 1.96, 1.29, 0.93, 0.76]",5,1,1000,6500,32.6,163,85
2486,0.6345,2.60832,1,0,4.75,1408,2.68,"[3.15, 1.94, 1.39, 1.05, 0.81, 0.67]",6,0.6,1000,6500,38.4,192,103
2487,0.6319,2.60832,1,0,4.44,1411,2.68,"[3.33, 1.96, 1.29, 0.93, 0.76]",5,0.8,1000,6500,32.6,163,85
2488,0.6345,2.60832,1,0,4.75,1448,2.68,"[3.15, 1.94, 1.39, 1.05, 0.81, 0.67]",6,0.6,1000,6500,38.4,192,103
2489,0.6319,2.68736,1,0,3.09,1265,2.7,"[3.73, 1.95, 1.32, 0.97, 0.76, 0.64]",6,1,1000,6500,38,190,85
2490,0.6319,2.68736,1,0,3.09,1265,2.7,"[3.73, 1.95, 1.32, 0.97, 0.76, 0.64]",6,1,1000,6500,38,190,85
2491,0.6319,2.68736,1,0,4.31,1307,2.7,"[3.36, 1.95, 1.32, 0.97, 0.76, 0.64]",6,0.6,1000,6500,48,240,140
2492,0.615,3.144225,0,0,4.64,1480,2.735,"[3.99, 2.25, 1.42, 1.0, 0.82]",5,1.2,1000,6500,26.2,131,71
2493,0.615,3.144225,0,0,4.36,1580,2.735,"[3.59, 2.06, 1.36, 1.0, 0.82]",5,1,1000,6500,33.8,169,93
2494,0.615,3.144225,0,0,4.36,1496,2.735,"[3.59, 2.06, 1.36, 1.0, 0.82]",5,1.2,1000,6500,33.8,169,93
2495,0.5831,2.35755,1,0,4.17,1035,2.43,"[3.33, 1.95, 1.29, 0.9, 0.73]",5,0.6,1000,6500,23.2,116,55
2496,0.5831,2.35755,1,0,4.17,1052,2.43,"[3.06, 1.83, 1.21, 0.9, 0.76]",5,0.6,1000,6500,27.2,136,66
2497,0.5831,2.35755,1,0,4.17,1057,2.43,"[3.06, 1.83, 1.21, 0.9, 0.76]",5,0.6,1000,6500,27.2,136,66
2498,0.5831,2.35755,1,0,4.17,1038,2.43,"[3.06, 1.83, 1.21, 0.9, 0.76]",5,0.6,1000,6500,27.2,136,66
2499,0.5831,2.35755,1,0,4.18,1106,2.43,"[3.06, 1.83, 1.29, 0.98, 0.76]",5,0.6,1000,6500,35.6,178,105
2500,0.5961,2.35755,1,0,4.17,1077,2.43,"[3.29, 1.85, 1.27, 0.95, 0.8]",5,0.6,1000,6500,30,150,92
2501,0.5831,2.5308,1,0,4.17,1076,2.4,"[3.33, 1.95, 1.29, 0.9, 0.76]",5,0.6,1000,6500,27.2,136,66
2502,0.7185,2.9237,0,0,4.88,1671,2.65,"[3.59, 2.25, 1.42, 1.0, 0.82]",5,1.2,1000,6500,35.4,177,76
2503,0.7185,3.01815,0,0,4.38,1770,2.65,"[4.06, 2.36, 1.49, 1.0, 0.86]",5,1.2,1000,6500,47.8,239,109
2504,0.7185,3.01815,0,0,4.38,1790,2.65,"[4.06, 2.36, 1.49, 1.0, 0.86]",5,1.2,1000,6500,47.8,239,109
2505,0.7354,3.21165,0,0,4.63,1630,2.45,"[3.59, 2.25, 1.42, 1.0, 0.82]",5,1.2,1000,6500,38.2,191,85
2506,0.7354,3.21165,0,0,4.63,1705,2.45,"[3.59, 2.25, 1.42, 1.0, 0.82]",5,1.2,1000,6500,38.2,191,85
2507,0.7354,3.131675,0,0,4.63,1620,2.45,"[3.59, 2.25, 1.42, 1.0, 0.82]",5,1.2,1000,6500,39.4,197,91
2508,0.615,2.615385,1,0,3.73,1370,2.597,"[3.73, 1.95, 1.32, 0.97, 0.76, 0.68]",6,0.6,1000,5000,48,240,78
2509,0.5961,2.3576,1,0,3.74,1140,2.517,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,25.6,128,55
2510,0.5961,2.3576,1,0,3.74,1115,2.517,"[3.55, 2.14, 1.43, 1.12, 0.89]",5,1,1000,6500,25.6,128,52
2511,0.5961,2.3576,1,0,3.74,1240,2.517,"[3.58, 1.87, 1.23, 0.92, 0.74]",5,0.6,1000,6500,34,170,85
2512,0.5961,2.302028,1,0,3.74,1205,2.517,"[3.58, 1.88, 1.23, 0.92, 0.74]",5,0.6,1000,6500,33.6,168,85
2513,0.5896,2.3576,1,0,3.72,1150,2.517,"[3.55, 1.95, 1.28, 0.89, 0.71]",5,0.6,1000,6500,34,170,85
2514,0.5896,2.3632,1,0,4.18,1085,2.517,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1.2,1000,6500,20.6,103,44
2515,0.5961,2.39136,1,0,3.74,1105,2.517,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1.2,1000,6500,25.6,128,55
2516,0.5961,2.39136,1,0,3.55,1075,2.517,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1,1000,6500,29.6,148,74
2517,0.5961,2.39136,1,0,3.74,1190,2.517,"[3.58, 2.14, 1.48, 1.12, 0.89]",5,0.6,1000,6500,34,170,85
2518,0.5961,2.3576,1,0,3.72,1050,2.517,"[3.55, 1.95, 1.28, 0.89, 0.71]",5,1.2,1000,6500,29,145,66
2519,0.5961,2.39136,1,0,4.18,1000,2.517,"[3.55, 1.96, 1.3, 0.95, 0.76]",5,1.2,1000,6500,20.6,103,44
2520,0.5961,2.5016,1,0,3.74,1140,2.517,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1.2,1000,6500,25.6,128,55
2521,0.5961,2.5016,1,0,3.55,1110,2.517,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,29.6,148,74
2522,0.5961,2.5016,1,0,3.42,1185,2.517,"[3.55, 2.16, 1.48, 1.13, 0.89]",5,0.6,1000,6500,39.2,196,110
2523,0.6114,2.37551,1,0,3.74,1260,2.606,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.6,1000,6500,34,170,85
2524,0.6114,2.37551,1,0,4.18,1180,2.606,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1,1000,6500,25.6,128,55
2525,0.6146,2.435325,1,0,4.12,1230,2.606,"[2.81, 1.48, 1.0, 0.74]",4,1.2,1000,6500,30,150,74
2526,0.6146,2.435325,1,0,3.74,1250,2.606,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.6,1000,6500,34,170,85
2527,0.615,2.435325,1,0,3.74,1280,2.606,"[3.58, 2.14, 1.48, 1.12, 0.89]",5,0.35,1000,6500,37.6,188,100
2528,0.6146,2.435325,1,0,4.18,1110,2.606,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1.2,1000,6500,22,110,48
2529,0.6146,2.58059,1,0,3.74,1190,2.611,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,25.6,128,55
2530,0.6146,2.58059,1,0,4.12,1252,2.614,"[2.81, 1.48, 1.0, 0.74]",4,1.2,1000,6500,30,150,74
2531,0.6146,2.58059,1,0,4.12,1290,2.614,"[2.81, 1.48, 1.0, 0.74]",4,1.2,1000,6500,34,170,85
2532,0.615,2.58059,1,0,2.81,1305,2.614,"[3.67, 2.1, 1.39, 1.0]",4,1.2,1000,6500,37.6,188,100
2533,0.6114,2.37551,1,0,3.74,1260,2.606,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.6,1000,6500,34,170,92
2534,0.6114,2.37551,1,0,3.63,1365,2.606,"[3.58, 2.02, 1.35, 0.98, 0.79]",5,0.6,1000,6500,50,250,141
2535,0.6343,2.481949,1,0,3.94,1495,2.614,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1,1000,6300,31,155,85
2536,0.6319,2.481949,1,0,3.94,1500,2.614,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.8,1000,6500,35,175,103
2537,0.6319,2.481949,1,0,3.94,1605,2.614,"[3.82, 2.05, 1.3, 0.96, 0.74, 0.61]",6,0.6,1000,6500,50,250,125
2538,0.615,2.435325,1,0,3.74,1163,2.606,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1,1000,6500,27.6,138,62
2539,0.6215,2.435325,1,0,3.74,1205,2.606,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.6,1000,6500,30,150,74
2540,0.6146,2.435325,1,0,3.94,1125,2.606,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,22,110,55
2541,0.6146,2.435325,1,0,3.94,1125,2.606,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,22,110,55
2542,0.6345,2.691,1,0,4.18,1280,2.703,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,25,125,66
2543,0.6345,2.691,1,0,4.18,1280,2.703,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,25,125,66
2544,0.6319,2.583541,1,0,3.94,1495,2.614,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,31,155,85
2545,0.6319,2.583541,1,0,3.94,1605,2.614,"[3.82, 2.16, 1.46, 1.07, 0.87, 0.74]",6,0.6,1000,6500,46,230,132
2546,0.6319,2.583541,1,0,3.94,1500,2.614,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.8,1000,6500,35,175,103
2547,0.6345,2.721,1,0,3.09,1405,2.685,"[3.73, 1.96, 1.32, 0.95, 0.76]",5,0.6,1000,6500,26,130,74
2548,0.6345,2.721,1,0,3.09,1449,2.685,"[3.82, 2.05, 1.3, 0.96, 0.74, 0.61]",6,1,1000,6500,44,220,103
2549,0.6345,2.721,1,0,3.09,1449,2.685,"[3.82, 2.05, 1.3, 0.96, 0.74, 0.61]",6,1,1000,6500,44,220,103
2550,0.6319,2.721,1,0,3.09,1405,2.685,"[3.91, 2.14, 1.41, 1.12, 0.89]",5,0.8,1000,6300,31,155,85
2551,0.6345,2.73914,1,0,3.09,1373,2.685,"[3.73, 1.96, 1.32, 0.95, 0.76]",5,0.6,1000,6500,26,130,74
2552,0.6345,2.6295,1,0,4.18,1278,2.703,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,25,125,66
2553,0.6319,2.721,1,0,4.18,1449,2.685,"[3.82, 2.05, 1.3, 0.96, 0.74, 0.61]",6,0.6,1000,6300,44,220,103
2554,0.6319,2.721,1,0,3.09,1449,2.685,"[3.82, 2.05, 1.3, 0.96, 0.74, 0.61]",6,0.8,1000,6300,44,220,103
2555,0.6319,2.721,1,0,3.09,1405,2.685,"[3.91, 2.14, 1.41, 1.12, 0.89]",5,0.8,1000,6300,31,155,85
2556,0.6319,2.721,1,0,3.94,1273,2.662,"[3.73, 1.96, 1.92, 0.95, 0.76]",5,0.6,1000,6300,34,170,77
2557,0.5961,3.04323,1,0,4.29,1075,2.48,"[3.55, 1.96, 1.0, 0.89, 0.71]",5,1.2,1000,6500,21.2,106,44
2558,0.5961,3.04323,1,0,4.29,1025,2.48,"[3.55, 1.96, 1.0, 0.89, 0.71]",5,1.2,1000,6500,21.2,106,44
2559,0.5845,3.032884,1,0,4.18,1235,2.716,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1.2,1000,6500,25,125,66
2560,0.5845,3.032884,1,0,4.29,1130,2.48,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1.2,1000,6500,21.2,106,44
2561,0.5961,3.10224,1,0,3.94,1255,2.716,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1,1000,6500,27.6,138,64
2562,0.6215,3.378195,1,0,3.09,1350,2.755,"[4.1, 2.16, 1.34, 0.97, 0.83]",5,1.2,1000,6500,25.4,127,70
2563,0.6215,3.378195,1,0,3.09,1445,2.755,"[4.1, 2.16, 1.34, 0.97, 0.83]",5,1.2,1000,6500,25.4,127,70
2564,0.6215,3.378195,1,0,3.09,1445,2.755,"[4.1, 2.16, 1.34, 0.97, 0.83]",5,1.2,1000,6500,25.4,127,70
2565,0.6215,3.378195,1,0,3.09,1445,2.755,"[4.1, 2.16, 1.34, 0.97, 0.83]",5,1.2,1000,6500,25.4,127,70
2566,0.6404,3.378195,1,0,3.09,1445,2.755,"[4.1, 2.16, 1.34, 0.97, 0.83]",5,1,1000,6500,25.4,127,70
2567,0.5317,2.095275,1,0,3.94,775,2.343,"[3.55, 1.96, 1.3, 0.89]",4,1.2,1000,6500,17.6,88,33
2568,0.5472,2.09118,1,0,3.94,770,2.343,"[3.55, 1.96, 1.3, 0.89, 0.71]",5,1.2,1000,6500,20.6,103,44
2569,0.5472,2.09118,1,0,3.74,775,2.343,"[3.55, 1.96, 1.3, 0.89, 0.71]",5,1.2,1000,6500,17.6,88,33
2570,0.5782,2.28336,1,0,3.74,940,2.443,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,7500,16.4,82,40
2571,0.5782,2.28336,1,0,3.74,945,2.443,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1.2,1000,7500,17.6,88,33
2572,0.5782,2.28336,1,0,4.12,1005,2.443,"[2.81, 1.48, 1.0, 0.74]",4,1.2,1000,7500,22,110,48
2573,0.5831,2.28336,1,0,3.94,955,2.443,"[3.55, 1.96, 1.3, 0.89, 0.71]",5,1.2,1000,6500,17.6,88,33
2574,0.5831,2.28336,1,0,4.18,1000,2.443,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,0.8,1000,6500,21.2,106,44
2575,0.5831,2.37024,1,0,3.94,980,2.491,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,17,85,43
2576,0.5831,2.37024,1,0,3.94,980,2.491,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,17.6,88,44
2577,0.5831,2.37024,1,0,3.94,980,2.491,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,17,85,43
2578,0.5831,2.37024,1,0,3.74,1010,2.491,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.8,1000,6500,22,110,55
2579,0.6215,2.548944,1,0,4.29,1100,2.511,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,17.6,88,44
2580,0.6215,2.548944,1,0,3.09,1120,2.511,"[3.73, 1.96, 1.3, 0.95, 0.76]",5,1,1000,6500,23,115,51
2581,0.6215,2.548944,1,0,3.09,1120,2.511,"[3.73, 1.96, 1.3, 0.95, 0.76]",5,1,1000,6500,23,115,51
2582,0.6209,2.567544,1,0,3.88,1178,2.51,"[3.92, 2.29, 1.56, 1.17, 0.93, 0.76]",6,0.6,1000,6000,34,170,85
2583,0.6209,2.567544,1,0,3.09,1163,2.51,"[3.92, 2.08, 1.36, 1.05, 0.84, 0.7]",6,1,1000,6000,34,170,66
2584,0.6209,2.567544,1,0,3.09,1163,2.51,"[3.92, 2.08, 1.36, 1.05, 0.84, 0.7]",6,1,1000,6000,34,170,66
2585,0.6209,2.567544,1,0,3.09,1163,2.51,"[3.92, 2.08, 1.36, 1.05, 0.84, 0.7]",6,1,1000,6000,34,170,66
2586,0.7289,3.06338,0,0,5.13,1696,2.33,"[3.79, 2.17, 1.41, 1.0, 0.86]",5,1.2,1000,6300,34.4,172,85
2587,0.7289,3.06338,0,0,4.88,1803,2.76,"[3.77, 2.25, 1.4, 1.0, 0.81]",5,1.2,1000,6300,40.4,202,100
2588,0.7289,3.06338,0,0,4.56,1723,2.76,"[3.77, 2.25, 1.4, 1.0, 0.81]",5,1.2,1000,6300,39,195,92
2589,0.7289,3.092292,0,0,4.3,1805,2.462,"[3.77, 2.25, 1.4, 1.0, 0.81]",5,1.2,1000,6500,58,290,151
2590,0.7289,2.96352,0,0,4.88,1561,2.33,"[3.79, 2.17, 1.41, 1.0, 0.86]",5,1.2,1000,6500,34,170,85
2591,0.7214,3.023604,0,0,4.78,1737,2.462,"[3.77, 2.25, 1.4, 1.0, 0.81]",5,1.2,1000,6500,40,200,100
2592,0.7214,3.023604,0,0,4.3,1805,2.462,"[3.77, 2.25, 1.4, 1.0, 0.81]",5,1.2,1000,6500,58,290,151
2593,0.6859,2.946266,1,0,3.09,1394,2.555,"[3.82, 2.05, 1.3, 0.96, 0.74, 0.61]",6,0.6,1000,6300,40,200,103
2594,0.6859,2.946266,1,1,3.09,1445,2.555,"[3.82, 2.35, 1.48, 1.07, 0.88, 0.74]",6,0.8,1000,6300,40,200,103
2595,0.6859,2.946266,1,0,3.09,1394,2.555,"[3.82, 2.05, 1.3, 0.96, 0.74, 0.61]",6,0.6,1000,6300,40,200,103
2596,0.6859,2.946266,1,1,3.09,1445,2.555,"[3.82, 2.35, 1.48, 1.07, 0.88, 0.74]",6,0.8,1000,6300,40,200,103
2597,0.6859,2.946266,1,0,3.09,1355,2.555,"[3.82, 2.16, 1.48, 1.12, 0.89]",5,1.2,1000,6300,31,155,85
2598,0.6345,2.846428,1,0,4.19,1393,2.694,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.8,1000,6500,30,150,74
2599,0.6345,2.846428,1,0,4.19,1393,2.694,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.8,1000,6500,30,150,74
2600,0.6345,2.846428,1,0,4.19,1445,2.694,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.6,1000,6500,34,170,92
2601,0.6345,2.933528,1,0,4.19,1415,2.694,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.8,1000,6500,34,170,85
2602,0.6319,2.944635,1,0,4.19,1505,2.703,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,30,150,77
2603,0.6319,2.944635,1,0,4.19,1505,2.703,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6500,31,155,85
2604,0.6319,2.962645,1,0,3.94,1518,2.703,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.6,1000,6500,35,175,88
2605,0.6683,3.12744,1,0,3.83,1628,2.76,"[4.27, 2.35, 1.57, 1.15, 0.94, 0.8]",6,0.6,1000,6300,40,200,88
2606,0.6683,3.12744,1,0,3.83,1628,2.76,"[4.27, 2.35, 1.57, 1.15, 0.94, 0.8]",6,0.6,1000,6300,40,200,103
2607,0.6683,3.12744,1,0,3.83,1628,2.76,"[4.27, 2.35, 1.57, 1.15, 0.94, 0.8]",6,0.6,1000,6300,40,200,88
2608,0.6683,3.12744,1,0,4.18,1664,2.76,"[4.27, 2.35, 1.57, 1.15, 0.94, 0.8]",6,0.6,1000,6300,48,240,100
2609,0.6215,2.55248,1,0,3.09,1156,2.311,"[3.92, 2.08, 1.36, 1.05, 0.84, 0.7]",6,1,1000,6000,34,170,66
2610,0.6215,2.55248,1,0,3.09,1086,2.311,"[3.91, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6000,23,115,51
2611,0.6215,2.55248,1,0,3.09,1086,2.311,"[3.91, 2.14, 1.41, 1.12, 0.89]",5,1.2,1000,6000,23,115,51
2612,0.6215,2.55248,1,0,3.94,1135,2.311,"[3.91, 2.14, 1.41, 1.12, 0.89]",5,0.6,1000,6500,26,130,64
2613,0.5831,2.7459,1,0,4.39,1040,2.36,"[3.42, 1.9, 1.28, 0.97, 0.82]",5,1.2,1000,6500,17.6,88,44
2614,0.5831,2.7459,1,0,4.39,1015,2.36,"[3.42, 1.9, 1.28, 0.97, 0.82]",5,1.2,1000,6500,17,85,43
2615,0.5831,2.7459,1,0,4.11,1055,2.36,"[3.42, 1.9, 1.28, 0.97, 0.82]",5,0.8,1000,6500,22,110,55
2616,0.5831,2.7459,1,0,4.11,1030,2.36,"[3.42, 1.9, 1.28, 0.97, 0.82]",5,1,1000,6500,22,110,55
2617,0.6215,2.6712,1,0,4.39,1050,2.36,"[3.45, 1.9, 1.28, 1.03, 0.81]",5,0.6,1000,6500,18,90,48
2618,0.6215,2.6712,1,0,4.39,1050,2.36,"[3.45, 1.9, 1.28, 1.03, 0.81]",5,0.6,1000,6500,18,90,48
2619,0.6215,2.6712,1,0,4.39,1050,2.36,"[3.45, 1.9, 1.28, 1.03, 0.81]",5,0.6,1000,6500,18,90,50
2620,0.6215,2.6712,1,0,4.11,1050,2.36,"[3.45, 1.9, 1.28, 1.03, 0.81]",5,0.6,1000,6500,22.8,114,63
2621,0.6859,3.1524,1,0,4.18,1750,2.707,"[4.17, 2.21, 1.48, 1.16, 0.92, 0.74]",6,0.6,1000,6500,46,230,123
2622,0.6859,3.1524,1,0,2.7,1845,2.707,"[4.58, 2.98, 1.97, 1.32, 1.0]",5,0.8,1000,6500,59.4,297,167
2623,0.615,2.22816,1,0,3.55,1215,2.6,"[3.55, 2.16, 1.48, 1.13, 0.89]",5,0.6,1000,6500,39.2,196,110
2624,0.615,2.22816,1,0,3.55,1170,2.6,"[3.55, 2.16, 1.48, 1.13, 0.89]",5,0.6,1000,6500,34,170,85
2625,0.615,2.22816,1,0,3.57,1250,2.6,"[3.58, 2.14, 1.48, 1.12, 0.89]",5,0.6,1000,6500,37.6,188,100
2626,0.615,2.22816,1,0,3.55,1195,2.6,"[3.55, 2.16, 1.48, 1.13, 0.89]",5,0.6,1000,6500,39.2,196,110
2627,0.615,2.22816,1,1,3.72,1280,2.6,"[3.55, 2.16, 1.48, 1.13, 0.89]",5,0.8,1000,6500,39.2,196,110
2628,0.6885,2.69555,0,0,4.56,1380,3.025,"[3.79, 2.17, 1.41, 1.0, 0.86]",5,1.2,1000,6500,34,170,69
2629,0.6885,2.69555,0,0,4.56,1410,3.025,"[3.79, 2.17, 1.41, 1.0, 0.86]",5,1.2,1000,6500,34,170,69
2630,0.6885,2.69555,1,1,4.56,1585,3.025,"[3.79, 2.17, 1.41, 1.0, 0.86]",5,1.2,1000,6500,34,170,69
2631,0.6885,2.71245,0,0,4.56,1610,3.025,"[3.79, 2.17, 1.41, 1.0, 0.86]",5,1.2,1000,6500,34,170,69
2632,0.6683,2.653677,1,0,4.18,1701,2.695,"[4.27, 2.35, 1.48, 1.07, 0.88, 0.74]",6,0.6,1000,6300,40,200,103
2633,0.6683,2.653677,1,0,3.09,1701,2.695,"[4.27, 2.35, 1.48, 1.07, 0.88, 0.74]",6,0.6,1000,6300,44,220,88
2634,0.6683,2.653677,1,0,4.18,1733,2.695,"[4.27, 2.35, 1.48, 1.07, 0.88, 0.74]",6,0.6,1000,6300,48,240,100
2635,0.6683,2.653677,1,0,3.53,1733,2.695,"[4.58, 2.96, 1.91, 1.45, 1.0, 0.75]",6,0.6,1000,6300,52,260,125
2636,0.6516,2.67614,0,0,2.73,1690,2.485,"[3.75, 2.26, 1.37, 1.0, 0.73]",5,1.2,1000,6500,87,435,169
2637,0.6516,2.67614,0,0,2.73,1690,2.995,"[3.75, 2.26, 1.37, 1.0, 0.73]",5,1.2,1000,6500,87,435,169
2638,0.5892,1.9355,0,0,3.44,940,2.431,"[3.75, 2.26, 1.37, 1.0, 0.73]",5,1.2,1000,6500,29.2,146,66
2639,0.6433,2.309762,0,0,3.73,1395,2.415,"[3.75, 2.26, 1.37, 1.0, 0.73]",5,0.35,1000,6500,70.6,353,194
2640,0.6253,2.73976,1,0,4.18,1437,2.695,"[4.27, 2.35, 1.48, 1.07, 0.88, 0.74]",6,0.6,1000,6300,44,220,88
2641,0.6253,2.73976,1,0,4.18,1437,2.695,"[4.27, 2.35, 1.48, 1.07, 0.88, 0.74]",6,0.6,1000,6300,44,220,103
2642,0.6253,2.73976,1,0,4.18,1503,2.695,"[4.27, 2.35, 1.48, 1.07, 0.88, 0.74]",6,0.6,1000,6300,56,280,125
2643,0.6253,2.73976,1,0,4.18,1503,2.695,"[4.27, 2.35, 1.48, 1.07, 0.88, 0.74]",6,0.6,1000,6300,60,300,147
2644,0.6683,2.780288,1,0,3.09,1513,2.737,"[3.82, 2.05, 1.3, 0.96, 0.74, 0.61]",6,1,1000,6300,40,200,103
2645,0.6683,2.780288,1,0,3.09,1513,2.737,"[3.82, 2.05, 1.3, 0.96, 0.74, 0.61]",6,1,1000,6300,40,200,103
2646,0.6683,2.780288,1,0,3.09,1571,2.737,"[4.27, 2.35, 1.48, 1.07, 0.88, 0.74]",6,0.6,1000,6300,52,260,125
2647,0.6683,2.780288,1,0,4.18,1503,2.737,"[3.82, 2.16, 1.48, 1.07, 0.88, 0.74]",6,0.8,1000,6300,31,155,85
2648,0.6683,2.780288,1,0,3.09,1613,2.737,"[4.58, 2.96, 1.91, 1.45, 1.0, 0.75]",6,0.6,1000,6300,52,260,125
2649,0.6683,2.780288,1,0,3.09,1513,2.737,"[3.82, 2.05, 1.3, 0.96, 0.74, 0.61]",6,1,1000,6300,40,200,103
2650,0.6793,2.832256,1,0,3.94,1664,2.737,"[4.27, 2.35, 1.48, 1.07, 0.88, 0.74]",6,0.6,1000,6300,56,280,125
2651,0.6793,2.832256,1,0,3.94,1701,2.737,"[4.27, 2.35, 1.48, 1.07, 0.88, 0.74]",6,0.6,1000,6300,52,260,125
2652,0.6568,2.710665,1,0,3.09,1503,2.829,"[4.58, 2.96, 1.91, 1.45, 1.0, 0.75]",6,0.6,1000,6300,56,280,147
2653,0.5528,2.0727,0,0,3.89,694,2.325,"[3.76, 2.16, 1.41, 1.0]",4,1.2,1000,6500,14.2,71,29
2654,0.5782,2.08025,0,0,3.89,920,2.395,"[2.99, 1.76, 1.3, 1.0, 0.87]",5,1.2,1000,6500,32.4,162,85
2655,0.5752,2.303255,1,0,3.94,985,2.52,"[3.55, 1.96, 1.3, 0.89, 0.71]",5,1.2,1000,6500,25,125,55
2656,0.5776,2.29494,1,0,3.55,1040,2.52,"[3.55, 2.16, 1.48, 1.13, 0.89]",5,0.8,1000,6500,34,170,85
2657,0.5752,2.3212,1,0,3.43,915,2.52,"[3.55, 1.96, 1.3, 0.89, 0.71]",5,1.2,1000,6500,25,125,55
2658,0.5776,2.3212,1,0,3.72,925,2.52,"[3.55, 1.95, 1.28, 0.89, 0.71]",5,1.2,1000,6500,29,145,66
2659,0.5752,2.3282,1,0,4.18,881,2.52,"[3.55, 1.96, 1.3, 0.89, 0.71]",5,1.2,1000,6500,20.6,103,44
2660,0.5752,2.38238,1,0,3.94,920,2.52,"[3.55, 1.96, 1.3, 0.89, 0.71]",5,1.2,1000,6500,25,125,55
2661,0.5831,2.751056,1,0,4.29,1330,2.63,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,0.6,1000,6500,25,125,66
2662,0.5831,2.751056,1,0,4.29,1330,2.63,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,0.6,1000,6500,25,125,66
2663,0.5831,2.751056,1,0,4.29,1330,2.63,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,0.6,1000,6500,25,125,66
2664,0.6215,2.751056,1,0,3.94,1350,2.63,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1,1000,6500,27.6,138,64
